lang,similarity
ro,0.9138346
ro,0.92927325
ro,0.9370548
ro,0.93751127
ro,0.9733632
ro,0.9739573
ro,0.9750858
ro,0.97554106
ro,0.96977144
ro,0.96981597
ro,0.97586924
ro,0.9763509
ro,0.97573113
ro,0.9756116
ro,0.9327098
ro,0.94303167
ro,0.93809867
ro,0.9413366
ro,0.9441823
ro,0.95247597
ro,0.9477908
ro,0.94835854
ro,0.9358509
ro,0.94582796
ro,0.97127557
ro,0.97347766
ro,0.9661253
ro,0.96613544
ro,0.9679545
ro,0.9710068
ro,0.9715765
ro,0.9740428
ro,0.9700901
ro,0.97312546
ro,0.9665554
ro,0.96582484
ro,0.96997964
ro,0.969829
ro,0.9724236
ro,0.97288257
ro,0.9735087
ro,0.9736179
ro,0.97409344
ro,0.9744063
ro,0.9689884
ro,0.96527725
ro,0.96228313
ro,0.96092206
ro,0.97183895
ro,0.9692645
ro,0.97180724
ro,0.9695242
ro,0.9708192
ro,0.9678834
ro,0.97480696
ro,0.97547007
ro,0.97402275
ro,0.97528964
ro,0.9721137
ro,0.9732599
ro,0.9747086
ro,0.9758396
ro,0.96916384
ro,0.9690989
ro,0.9737198
ro,0.97214425
ro,0.9764107
ro,0.9758208
ro,0.97567225
ro,0.9751108
ro,0.97652215
ro,0.9765162
ro,0.96841973
ro,0.9681927
ro,0.97072035
ro,0.9722076
ro,0.9680856
ro,0.96893203
ro,0.9717639
ro,0.9731206
ro,0.9697666
ro,0.97145605
ro,0.96626854
ro,0.9652599
ro,0.9642955
ro,0.9623843
ro,0.9683323
ro,0.9678236
ro,0.9692867
ro,0.9684803
ro,0.96791995
ro,0.9670106
ro,0.96684307
ro,0.9655335
ro,0.97361666
ro,0.9739171
ro,0.9742742
ro,0.97453606
ro,0.9722049
ro,0.9715228
ro,0.96792644
ro,0.9677585
ro,0.9746942
ro,0.97545373
ro,0.9712681
ro,0.9727551
ro,0.9699226
ro,0.9718014
ro,0.9720745
ro,0.9733637
ro,0.96820074
ro,0.9693948
ro,0.9666039
ro,0.96586037
ro,0.96905273
ro,0.96846473
ro,0.96663916
ro,0.965452
ro,0.96311265
ro,0.96223944
ro,0.96797353
ro,0.96713173
ro,0.96945316
ro,0.9684641
ro,0.97169626
ro,0.9713811
ro,0.97424775
ro,0.9750927
ro,0.9677778
ro,0.9678371
ro,0.9731292
ro,0.9738109
ro,0.9740759
ro,0.97455627
ro,0.96124816
ro,0.96102697
ro,0.9661057
ro,0.96607655
ro,0.9656755
ro,0.96559376
ro,0.9646324
ro,0.96467346
ro,0.9658814
ro,0.96596014
ro,0.9685437
ro,0.96802294
ro,0.9629052
ro,0.96572876
ro,0.96402675
ro,0.9640923
ro,0.9641509
ro,0.96724194
ro,0.964012
ro,0.9639479
ro,0.96761113
ro,0.96685547
ro,0.9672879
ro,0.9665115
ro,0.96731156
ro,0.9665671
ro,0.9626963
ro,0.9630755
ro,0.9649438
ro,0.9645781
ro,0.96042216
ro,0.9602423
ro,0.960205
ro,0.95997536
ro,0.9573504
ro,0.9569998
ro,0.95897204
ro,0.9585262
ro,0.94866645
ro,0.95056003
ro,0.93231374
ro,0.9390135
ro,0.9520225
ro,0.9519942
ro,0.9456426
ro,0.9521289
ro,0.9404007
ro,0.9502484
ro,0.9501834
ro,0.95510817
ro,0.91495484
ro,0.92061067
ro,0.93176645
ro,0.90797114
ro,0.92299867
ro,0.91011274
ro,0.92203754
ro,0.9060413
ro,0.92305064
ro,0.9298424
ro,0.96776706
ro,0.9675825
ro,0.9695821
ro,0.969599
ro,0.96254224
ro,0.962374
ro,0.9664417
ro,0.9661558
ro,0.9689597
ro,0.968886
ro,0.9665515
ro,0.96701604
ro,0.96616286
ro,0.96668345
ro,0.96100754
ro,0.9606654
ro,0.9671058
ro,0.96750194
ro,0.9643702
ro,0.96505064
ro,0.9670722
ro,0.96713376
ro,0.96700525
ro,0.96675843
ro,0.96177757
ro,0.96081096
ro,0.96596277
ro,0.9657323
ro,0.9637427
ro,0.9636301
ro,0.9620153
ro,0.96187013
ro,0.96480095
ro,0.96387863
ro,0.96807516
ro,0.9676334
ro,0.967839
ro,0.96706
ro,0.96701753
ro,0.96608114
ro,0.96412027
ro,0.9639477
ro,0.96611714
ro,0.9671132
ro,0.96822786
ro,0.9692655
ro,0.96798605
ro,0.968904
ro,0.9677614
ro,0.968847
ro,0.9601744
ro,0.96476173
ro,0.9607379
ro,0.9655818
ro,0.96315914
ro,0.9638666
ro,0.96879303
ro,0.96873206
ro,0.9642707
ro,0.9632533
ro,0.9643238
ro,0.96449196
ro,0.9609862
ro,0.96438736
ro,0.96996844
ro,0.9692844
ro,0.96218
ro,0.9656168
ro,0.96392274
ro,0.96338135
ro,0.96118337
ro,0.96328115
ro,0.96361274
ro,0.9643329
ro,0.95773494
ro,0.95962256
ro,0.9645065
ro,0.9649507
ro,0.9631335
ro,0.96388096
ro,0.953132
ro,0.95449215
ro,0.922005
ro,0.922894
ro,0.92738086
ro,0.92823994
ro,0.90929776
ro,0.92168844
ro,0.9321132
ro,0.926617
ro,0.9322333
ro,0.9217748
ro,0.92089415
ro,0.9187206
ro,0.9513127
ro,0.95187914
ro,0.9097337
ro,0.91969734
ro,0.92437774
ro,0.9237497
ro,0.9597414
ro,0.96225387
ro,0.9648993
ro,0.9665076
ro,0.9653947
ro,0.9666795
ro,0.965465
ro,0.96665365
ro,0.95590335
ro,0.9566178
ro,0.9698409
ro,0.9691999
ro,0.96234965
ro,0.96333355
ro,0.9699898
ro,0.96979475
ro,0.96146995
ro,0.9608208
ro,0.97047836
ro,0.96966934
ro,0.965501
ro,0.96388006
ro,0.9712303
ro,0.9685627
ro,0.9729433
ro,0.97139907
ro,0.97298664
ro,0.9711208
ro,0.97282153
ro,0.9707286
ro,0.96716624
ro,0.96561146
ro,0.9628393
ro,0.96466726
ro,0.9674815
ro,0.9668591
ro,0.9674476
ro,0.9668403
ro,0.9670526
ro,0.9663016
ro,0.9676261
ro,0.96645343
ro,0.9666285
ro,0.96657467
ro,0.9644589
ro,0.9649028
ro,0.9642454
ro,0.9652592
ro,0.9638075
ro,0.9653153
ro,0.96905166
ro,0.96777225
ro,0.9661097
ro,0.9645365
ro,0.96821326
ro,0.96644634
ro,0.96363693
ro,0.9626509
ro,0.96835
ro,0.9669125
ro,0.9618725
ro,0.96186256
ro,0.96650654
ro,0.9656742
ro,0.9650559
ro,0.9646079
ro,0.9652834
ro,0.96461666
ro,0.96277916
ro,0.96317995
ru,0.9437709
ru,0.94939536
ru,0.9120159
ru,0.90701944
ru,0.9438127
ru,0.94961244
ru,0.9442337
ru,0.94764495
ru,0.94599146
ru,0.95176464
ru,0.95120937
ru,0.9557359
ru,0.9488617
ru,0.95385146
ru,0.94986755
ru,0.95257795
ru,0.9493157
ru,0.95430315
ru,0.9126109
ru,0.91471016
ru,0.94641507
ru,0.94953996
ru,0.9480347
ru,0.95067763
ru,0.9486199
ru,0.95120996
ru,0.9493605
ru,0.95270795
ru,0.91137666
ru,0.9108088
ru,0.9096651
ru,0.92998564
ru,0.9238404
ru,0.93757194
ru,0.9151467
ru,0.9319634
ru,0.89741045
ru,0.9148861
ru,0.9323649
ru,0.93752056
ru,0.9159688
ru,0.9263657
ru,0.9301927
ru,0.92880774
ru,0.9079411
ru,0.9207488
ru,0.89975756
ru,0.9169109
ru,0.88991946
ru,0.9056593
ru,0.95328856
ru,0.9560908
ru,0.9570953
ru,0.95987475
ru,0.9579012
ru,0.9595968
ru,0.95680475
ru,0.95881456
ru,0.91045785
ru,0.905375
ru,0.92159015
ru,0.93892807
ru,0.899751
ru,0.90631175
ru,0.9180187
ru,0.9376081
ru,0.9291427
ru,0.94365776
ru,0.93613786
ru,0.9399002
ru,0.9196061
ru,0.91803926
ru,0.950419
ru,0.952923
ru,0.9465625
ru,0.95006305
ru,0.949816
ru,0.9508959
ru,0.9498078
ru,0.9512065
ru,0.9143064
ru,0.9241027
ru,0.93500435
ru,0.93694395
ru,0.93635213
ru,0.9410459
ru,0.9261821
ru,0.93240964
ru,0.88019735
ru,0.8933147
ru,0.9099273
ru,0.9203527
ru,0.88608307
ru,0.89714897
ru,0.93564636
ru,0.93880236
ru,0.9237347
ru,0.9309359
ru,0.9359708
ru,0.93358284
ru,0.9532149
ru,0.9564729
ru,0.9574131
ru,0.9602227
ru,0.91892433
ru,0.91116726
ru,0.9576351
ru,0.95995176
ru,0.95713747
ru,0.959214
ru,0.93527824
ru,0.9408201
ru,0.8874492
ru,0.8940035
ru,0.9436604
ru,0.948489
ru,0.94162065
ru,0.9422417
ru,0.92503905
ru,0.933961
ru,0.9495026
ru,0.9514316
ru,0.9218308
ru,0.9173719
ru,0.9465713
ru,0.95025
ru,0.9495482
ru,0.95152617
ru,0.9505589
ru,0.9533224
ru,0.877227
ru,0.8896051
ru,0.9335593
ru,0.93563575
ru,0.9343644
ru,0.9395765
ru,0.9278614
ru,0.93276787
ru,0.90956134
ru,0.9228915
ru,0.9339906
ru,0.93355113
ru,0.8804817
ru,0.8927932
ru,0.9284715
ru,0.9352627
ru,0.9032885
ru,0.92164356
ru,0.9334616
ru,0.93960917
ru,0.95615834
ru,0.95879024
ru,0.95621437
ru,0.959562
ru,0.9513344
ru,0.9554119
ru,0.9562281
ru,0.95932454
ru,0.92155576
ru,0.9100273
ru,0.9397932
ru,0.9399987
ru,0.9364655
ru,0.9409699
ru,0.94201875
ru,0.9465307
ru,0.92150605
ru,0.9316344
ru,0.8858133
ru,0.889211
ru,0.9526904
ru,0.9560606
ru,0.9491539
ru,0.95451844
ru,0.9533483
ru,0.9578907
ru,0.9529266
ru,0.9572058
ru,0.92440057
ru,0.9306879
ru,0.92368436
ru,0.9288076
ru,0.9514232
ru,0.9525377
ru,0.9511727
ru,0.95335656
ru,0.95214295
ru,0.95326847
ru,0.9494987
ru,0.9505709
ru,0.9610874
ru,0.9629716
ru,0.9615051
ru,0.9631267
ru,0.9569673
ru,0.95875734
ru,0.9164085
ru,0.92417437
ru,0.96172035
ru,0.9647483
ru,0.95299464
ru,0.955992
ru,0.95286864
ru,0.95686287
ru,0.95353276
ru,0.9577231
ru,0.948818
ru,0.95412534
ru,0.92667836
ru,0.93183756
ru,0.9525831
ru,0.9538632
ru,0.9495424
ru,0.95080954
ru,0.9254857
ru,0.9295671
ru,0.9525148
ru,0.95397925
ru,0.9520442
ru,0.9541781
ru,0.9559848
ru,0.957827
ru,0.9611168
ru,0.96389097
ru,0.91846204
ru,0.9230607
ru,0.9604164
ru,0.96223
ru,0.9613494
ru,0.9626236
ru,0.91433996
ru,0.9190872
ru,0.94447035
ru,0.94533753
ru,0.94565284
ru,0.9466938
ru,0.9435151
ru,0.94409096
ru,0.94295347
ru,0.94369847
ru,0.9554388
ru,0.95488656
ru,0.9557834
ru,0.9555543
ru,0.95094734
ru,0.95037544
ru,0.95570534
ru,0.9552166
ru,0.9371365
ru,0.93410885
ru,0.9473232
ru,0.94774735
ru,0.94773626
ru,0.94824123
ru,0.945573
ru,0.94641644
ru,0.9099663
ru,0.9004337
ru,0.9444127
ru,0.9448435
ru,0.9513454
ru,0.9514185
ru,0.9521514
ru,0.9516722
ru,0.9303027
ru,0.92886555
ru,0.9523217
ru,0.9521185
ru,0.9474064
ru,0.9469062
ru,0.84957284
ru,0.8542483
ru,0.9171076
ru,0.9173226
ru,0.91298985
ru,0.91709375
ru,0.9091528
ru,0.9048828
ru,0.9191252
ru,0.9193116
ru,0.91123927
ru,0.9154188
ru,0.9166877
ru,0.90295905
ru,0.9182012
ru,0.91005594
ru,0.91757005
ru,0.90628463
ru,0.8718664
ru,0.88430125
ru,0.9582549
ru,0.9584519
ru,0.95960927
ru,0.95993906
ru,0.9344375
ru,0.93649304
ru,0.9549431
ru,0.95495784
ru,0.9588673
ru,0.9593686
ru,0.9471655
ru,0.94743294
ru,0.9491648
ru,0.9486925
ru,0.9160437
ru,0.913901
ru,0.94865537
ru,0.9487208
ru,0.94543314
ru,0.9456631
ru,0.9503088
ru,0.9506635
ru,0.9495967
ru,0.94999516
ru,0.92431414
ru,0.9256036
ru,0.950489
ru,0.95077723
ru,0.9456197
ru,0.9471228
ru,0.9257193
ru,0.92975354
ru,0.9455973
ru,0.9470059
ru,0.94942194
ru,0.95035213
ru,0.9486413
ru,0.94934684
ru,0.9499842
ru,0.95075667
ru,0.913997
ru,0.91553444
ru,0.94548166
ru,0.94566673
ru,0.9454999
ru,0.9455315
ru,0.94711185
ru,0.9469305
ru,0.94813585
ru,0.9479398
ru,0.9514441
ru,0.95128155
ru,0.95058715
ru,0.9500621
ru,0.94774956
ru,0.9480895
ru,0.94971305
ru,0.9497506
ru,0.921334
ru,0.92649746
ru,0.9474952
ru,0.947853
ru,0.9512647
ru,0.9513436
ru,0.9500268
ru,0.950608
ru,0.9503174
ru,0.95065296
ru,0.92546153
ru,0.92896944
ru,0.9458664
ru,0.94501233
ru,0.94916034
ru,0.94886494
ru,0.92524815
ru,0.92178094
ru,0.94916517
ru,0.94826925
ru,0.9483761
ru,0.9477358
ru,0.91857225
ru,0.90928805
ru,0.94367725
ru,0.9411725
ru,0.94452083
ru,0.9416765
ru,0.9423177
ru,0.9400187
ru,0.9422565
ru,0.9379933
ru,0.9403497
ru,0.93742096
ru,0.9380552
ru,0.93701327
ru,0.900105
ru,0.896704
ru,0.9340097
ru,0.93503964
ru,0.9391185
ru,0.9386368
ru,0.91933465
ru,0.9173317
ru,0.9497275
ru,0.9490252
ru,0.94991016
ru,0.95009106
ru,0.9493903
ru,0.94921273
ru,0.946946
ru,0.94699824
ru,0.9566565
ru,0.9546025
ru,0.9275382
ru,0.92716193
ru,0.95594287
ru,0.9537204
ru,0.9528914
ru,0.9484984
ru,0.9565954
ru,0.9534173
ru,0.91559887
ru,0.91982275
ru,0.9485251
ru,0.94704133
ru,0.9497377
ru,0.95012194
ru,0.9492386
ru,0.9501915
ru,0.95119745
ru,0.9509085
ru,0.94341767
ru,0.9417125
ru,0.9218516
ru,0.9288239
ru,0.9440393
ru,0.9443068
ru,0.9439161
ru,0.9422001
ru,0.94306767
ru,0.9428516
ru,0.94454694
ru,0.94313616
ru,0.9442381
ru,0.944058
ru,0.92733234
ru,0.9257001
ru,0.92619276
ru,0.92509544
ru,0.9265271
ru,0.9275787
ru,0.95115477
ru,0.94968605
ru,0.9488551
ru,0.9473293
ru,0.9528075
ru,0.9510641
ru,0.9235521
ru,0.92791057
ru,0.9499132
ru,0.9487196
ru,0.92894864
ru,0.93211395
ru,0.9535864
ru,0.9522313
ru,0.9533704
ru,0.95187116
ru,0.9543015
ru,0.9523883
ru,0.9499546
ru,0.94737494
sd,0.90921175
sd,0.91519976
sd,0.9029499
sd,0.9079514
sd,0.90989786
sd,0.9145517
sd,0.91517335
sd,0.9189991
sd,0.91671896
sd,0.92097414
sd,0.8390152
sd,0.8058047
sd,0.8271093
sd,0.7897883
sd,0.8402545
sd,0.8250454
sd,0.83475244
sd,0.7916778
sd,0.9071483
sd,0.9113087
sd,0.9206649
sd,0.9237329
sd,0.9174774
sd,0.9205719
sd,0.91687304
sd,0.9217612
sd,0.92262703
sd,0.9258161
sd,0.9053834
sd,0.91134316
sd,0.85810983
sd,0.88753164
sd,0.87792563
sd,0.8972905
sd,0.86509264
sd,0.8897717
sd,0.91349196
sd,0.9171716
sd,0.8819843
sd,0.8914434
sd,0.870036
sd,0.8826487
sd,0.8744988
sd,0.87642366
sd,0.85705674
sd,0.87411493
sd,0.84884137
sd,0.8674587
sd,0.9049584
sd,0.8968283
sd,0.93550795
sd,0.9344615
sd,0.92148834
sd,0.92416394
sd,0.93411577
sd,0.93579954
sd,0.9335127
sd,0.9348256
sd,0.9287079
sd,0.9286408
sd,0.88470685
sd,0.9081211
sd,0.93202055
sd,0.932722
sd,0.88182193
sd,0.90607655
sd,0.87398046
sd,0.8880468
sd,0.8973135
sd,0.9045768
sd,0.91361547
sd,0.91792876
sd,0.90673494
sd,0.9172291
sd,0.9112123
sd,0.9164574
sd,0.8987368
sd,0.9127672
sd,0.8971903
sd,0.9126561
sd,0.85510945
sd,0.87020946
sd,0.8800279
sd,0.8793535
sd,0.87290055
sd,0.88549227
sd,0.84957445
sd,0.8678456
sd,0.91658
sd,0.91887605
sd,0.836157
sd,0.84562796
sd,0.913992
sd,0.9112672
sd,0.853619
sd,0.86309624
sd,0.8279229
sd,0.83901745
sd,0.8629003
sd,0.86182636
sd,0.925582
sd,0.9269831
sd,0.90678734
sd,0.9160808
sd,0.9347188
sd,0.9331557
sd,0.91748524
sd,0.9272591
sd,0.9147152
sd,0.92727345
sd,0.8700546
sd,0.88268113
sd,0.9321419
sd,0.9313051
sd,0.8671245
sd,0.8786666
sd,0.890195
sd,0.8884862
sd,0.86998
sd,0.8843843
sd,0.91875994
sd,0.92170566
sd,0.91558075
sd,0.9183372
sd,0.92203325
sd,0.9234943
sd,0.91872954
sd,0.92330813
sd,0.9244449
sd,0.92709184
sd,0.9155273
sd,0.9190853
sd,0.8759839
sd,0.8697016
sd,0.86926913
sd,0.87474376
sd,0.85228246
sd,0.85798746
sd,0.8457234
sd,0.8525978
sd,0.8626844
sd,0.8682038
sd,0.9118053
sd,0.9121616
sd,0.84031606
sd,0.8604241
sd,0.83144486
sd,0.85401773
sd,0.85538226
sd,0.8751361
sd,0.93063414
sd,0.9361135
sd,0.9205304
sd,0.9224388
sd,0.93288374
sd,0.93309313
sd,0.9321316
sd,0.9373961
sd,0.9337491
sd,0.9323862
sd,0.8864063
sd,0.88310003
sd,0.8670989
sd,0.8771514
sd,0.8653587
sd,0.87375283
sd,0.8666338
sd,0.8735107
sd,0.9296047
sd,0.93080145
sd,0.92497617
sd,0.92591614
sd,0.9248552
sd,0.92480737
sd,0.92639655
sd,0.92720914
sd,0.9276393
sd,0.9293732
sd,0.91865736
sd,0.922013
sd,0.9157215
sd,0.91464216
sd,0.91138005
sd,0.9046351
sd,0.91103184
sd,0.9036842
sd,0.91491795
sd,0.91056985
sd,0.91317326
sd,0.9111491
sd,0.91991144
sd,0.9264052
sd,0.93351305
sd,0.93486506
sd,0.93294245
sd,0.9299922
sd,0.93119836
sd,0.92950845
sd,0.9354404
sd,0.93685484
sd,0.92546004
sd,0.9270836
sd,0.92824733
sd,0.9302922
sd,0.9265803
sd,0.92852306
sd,0.9256353
sd,0.92578334
sd,0.91871053
sd,0.923169
sd,0.9213896
sd,0.9213326
sd,0.9206201
sd,0.92082
sd,0.9143429
sd,0.9165075
sd,0.92401356
sd,0.92505634
sd,0.92154115
sd,0.9222562
sd,0.93195224
sd,0.9301297
sd,0.93436885
sd,0.9366848
sd,0.9301503
sd,0.929723
sd,0.9211242
sd,0.92782533
sd,0.9323623
sd,0.93495744
sd,0.90728927
sd,0.90829134
sd,0.89356637
sd,0.9043498
sd,0.90086526
sd,0.9106397
sd,0.9054146
sd,0.9109063
sd,0.89139694
sd,0.9016066
sd,0.9258626
sd,0.9254209
sd,0.927476
sd,0.9275912
sd,0.91784585
sd,0.9222691
sd,0.92437094
sd,0.92425185
sd,0.9167071
sd,0.9187229
sd,0.90957636
sd,0.90647703
sd,0.9158688
sd,0.91369385
sd,0.90930367
sd,0.906641
sd,0.90933096
sd,0.90860844
sd,0.9140824
sd,0.91293544
sd,0.8971244
sd,0.90106577
sd,0.8899332
sd,0.8949345
sd,0.9056378
sd,0.91002417
sd,0.8865758
sd,0.8895916
sd,0.9020616
sd,0.9058525
sd,0.9116818
sd,0.91272056
sd,0.81984556
sd,0.8253798
sd,0.7954271
sd,0.80013967
sd,0.78529745
sd,0.7915444
sd,0.81841797
sd,0.8235271
sd,0.8540292
sd,0.8540576
sd,0.8376065
sd,0.83393365
sd,0.85222757
sd,0.85044175
sd,0.83766127
sd,0.8336685
sd,0.92423874
sd,0.9235193
sd,0.9260931
sd,0.92538244
sd,0.9253156
sd,0.92468643
sd,0.9147255
sd,0.9146185
sd,0.92158383
sd,0.9209262
sd,0.9238121
sd,0.9226052
sd,0.90907
sd,0.9089537
sd,0.9160925
sd,0.9144245
sd,0.9062241
sd,0.9080144
sd,0.909566
sd,0.90822023
sd,0.9144755
sd,0.9142184
sd,0.9195012
sd,0.9162951
sd,0.9197674
sd,0.91803455
sd,0.91656256
sd,0.91589844
sd,0.92385423
sd,0.9209882
sd,0.92116064
sd,0.9196709
sd,0.91964895
sd,0.9182678
sd,0.9239845
sd,0.9217262
sd,0.92310274
sd,0.91947293
sd,0.9229766
sd,0.92013437
sd,0.9267495
sd,0.92379016
sd,0.9098348
sd,0.9126581
sd,0.9047296
sd,0.9097117
sd,0.89008886
sd,0.9035545
sd,0.8924029
sd,0.90469724
sd,0.901451
sd,0.9108827
sd,0.9275852
sd,0.9255193
sd,0.9227796
sd,0.9205081
sd,0.9118288
sd,0.9134236
sd,0.92421055
sd,0.92240244
sd,0.912416
sd,0.91156405
sd,0.8991837
sd,0.894169
sd,0.9194114
sd,0.9107658
sd,0.9154241
sd,0.9047447
sd,0.91481334
sd,0.9036829
sd,0.91703624
sd,0.913183
sd,0.90726393
sd,0.90602344
sd,0.90602076
sd,0.9017722
sd,0.9202567
sd,0.9121414
sd,0.8995598
sd,0.89628106
sd,0.8972961
sd,0.891901
sd,0.9323112
sd,0.92215437
sd,0.8594245
sd,0.8671453
sd,0.87169933
sd,0.87539625
sd,0.85751295
sd,0.86480016
sd,0.87716746
sd,0.87576497
sd,0.8886104
sd,0.8851978
sd,0.87598133
sd,0.87376493
sd,0.9223997
sd,0.92114335
sd,0.87453616
sd,0.8751364
sd,0.8853621
sd,0.8861101
sd,0.91694415
sd,0.9123463
sd,0.86631197
sd,0.87317634
sd,0.8830035
sd,0.8870625
sd,0.8699908
sd,0.8779106
sd,0.89110136
sd,0.8931304
sd,0.87027645
sd,0.87083024
sd,0.92806447
sd,0.91697127
sd,0.87115717
sd,0.87163436
sd,0.8893178
sd,0.8860353
sd,0.88609564
sd,0.88508314
sd,0.9205487
sd,0.9179954
sd,0.8842886
sd,0.87957054
sd,0.87023175
sd,0.86364627
sd,0.8677286
sd,0.8625903
sd,0.8817913
sd,0.8776159
sd,0.9097956
sd,0.9073931
sd,0.9096139
sd,0.90393573
sd,0.91029996
sd,0.91058517
sd,0.90672284
sd,0.90408856
sd,0.9096626
sd,0.9095261
sd,0.91054225
sd,0.9080058
sd,0.9135139
sd,0.9136285
sd,0.90685564
sd,0.8969203
sd,0.90491605
sd,0.89707315
sd,0.9105955
sd,0.9033308
sd,0.924225
sd,0.920796
sd,0.92372453
sd,0.92160445
sd,0.9270927
sd,0.92440057
sd,0.9089721
sd,0.9148671
sd,0.92324203
sd,0.92088675
sd,0.91233796
sd,0.9144579
sd,0.9089892
sd,0.90908396
sd,0.9082216
sd,0.90681165
sd,0.9141533
sd,0.91245335
sd,0.9143535
sd,0.9131097
si,0.91359353
si,0.91712385
si,0.90277255
si,0.9090061
si,0.9105402
si,0.9121118
si,0.90987957
si,0.91329336
si,0.91189206
si,0.9143905
si,0.91919875
si,0.9215202
si,0.918064
si,0.92048347
si,0.9175463
si,0.92071736
si,0.9208268
si,0.92473054
si,0.9109649
si,0.91300845
si,0.9206239
si,0.9235326
si,0.92561686
si,0.92714816
si,0.9277883
si,0.93036413
si,0.92456496
si,0.9271423
si,0.91085094
si,0.915758
si,0.9365368
si,0.93572545
si,0.93194085
si,0.9311623
si,0.93329
si,0.93137693
si,0.91791975
si,0.9155527
si,0.92643845
si,0.9245364
si,0.9181683
si,0.9137173
si,0.914102
si,0.90919644
si,0.91917986
si,0.914801
si,0.9230931
si,0.919611
si,0.90963966
si,0.90145844
si,0.9284051
si,0.92923623
si,0.93104744
si,0.9322178
si,0.9328923
si,0.9344792
si,0.9314686
si,0.93247235
si,0.92504287
si,0.9235015
si,0.93984777
si,0.9369181
si,0.92849606
si,0.922589
si,0.9431381
si,0.9405511
si,0.9377059
si,0.9351835
si,0.9310693
si,0.92793834
si,0.9092206
si,0.91366017
si,0.92325026
si,0.9256874
si,0.9199334
si,0.9214009
si,0.9240741
si,0.9251368
si,0.9010757
si,0.91827816
si,0.9309393
si,0.9261872
si,0.9249044
si,0.9180829
si,0.93022877
si,0.9273845
si,0.9339484
si,0.9306389
si,0.91550404
si,0.91642475
si,0.91803664
si,0.91255766
si,0.90606666
si,0.90141016
si,0.9176801
si,0.9132588
si,0.91663
si,0.90398765
si,0.91326
si,0.90651166
si,0.9282132
si,0.92694145
si,0.9314971
si,0.9317671
si,0.92258066
si,0.9228912
si,0.9137576
si,0.92464054
si,0.93197685
si,0.932368
si,0.9416806
si,0.93592745
si,0.9255007
si,0.9177844
si,0.93709004
si,0.93039304
si,0.9301026
si,0.9199133
si,0.9388888
si,0.93129754
si,0.92382264
si,0.9267283
si,0.90820915
si,0.91216874
si,0.9191342
si,0.9207117
si,0.92495906
si,0.9307323
si,0.92261386
si,0.92680025
si,0.89845586
si,0.898775
si,0.9262248
si,0.9202007
si,0.9309319
si,0.9290882
si,0.9321917
si,0.92838067
si,0.9342195
si,0.93264085
si,0.9128786
si,0.90609205
si,0.89066136
si,0.8872583
si,0.91966367
si,0.9139989
si,0.9239956
si,0.9189416
si,0.9179404
si,0.89627546
si,0.9141162
si,0.9197609
si,0.91429144
si,0.91816515
si,0.9118792
si,0.9120557
si,0.91721714
si,0.9231912
si,0.9110382
si,0.9100791
si,0.90719986
si,0.9195515
si,0.9375594
si,0.9306389
si,0.93550706
si,0.92960465
si,0.93953407
si,0.93458307
si,0.9058234
si,0.8996892
si,0.9215745
si,0.9243569
si,0.9188422
si,0.91827595
si,0.92444414
si,0.92816347
si,0.92065257
si,0.9246476
si,0.9120339
si,0.9111677
si,0.90734774
si,0.9017087
si,0.9090062
si,0.9093539
si,0.90596974
si,0.89838356
si,0.90941775
si,0.91018915
si,0.9086185
si,0.9065031
si,0.92663974
si,0.9261728
si,0.927392
si,0.92717564
si,0.923529
si,0.91820073
si,0.91867447
si,0.9124367
si,0.9300274
si,0.93092465
si,0.9229433
si,0.9257002
si,0.9213897
si,0.92557436
si,0.92498094
si,0.9294511
si,0.91968364
si,0.918832
si,0.9128981
si,0.9124423
si,0.9106751
si,0.91052806
si,0.90795976
si,0.90496427
si,0.90465796
si,0.8994335
si,0.90953726
si,0.91015786
si,0.9141074
si,0.914388
si,0.92261136
si,0.91691035
si,0.92920405
si,0.9297107
si,0.9180043
si,0.91200185
si,0.9259671
si,0.9251226
si,0.9272057
si,0.9263535
si,0.8973958
si,0.89784855
si,0.90216243
si,0.8985928
si,0.9031745
si,0.90019727
si,0.9012315
si,0.9005969
si,0.8852878
si,0.89462316
si,0.9154976
si,0.91766196
si,0.91047746
si,0.91077787
si,0.9015304
si,0.9011748
si,0.91164094
si,0.9116054
si,0.90188485
si,0.90265536
si,0.90419734
si,0.9012275
si,0.90463376
si,0.9026705
si,0.90702325
si,0.90312535
si,0.90332097
si,0.90251267
si,0.90322393
si,0.90247935
si,0.90201974
si,0.901444
si,0.9038895
si,0.9026681
si,0.9057049
si,0.90451825
si,0.90740675
si,0.9055405
si,0.9017785
si,0.90070105
si,0.88962513
si,0.88763857
si,0.9124072
si,0.9123144
si,0.9214559
si,0.9221242
si,0.9274233
si,0.92746866
si,0.9203912
si,0.9206813
si,0.8916087
si,0.89256775
si,0.9027013
si,0.897733
si,0.9009907
si,0.898601
si,0.899394
si,0.89707845
si,0.879957
si,0.88762724
si,0.90934634
si,0.90971756
si,0.9151583
si,0.9156841
si,0.903245
si,0.9027979
si,0.90606266
si,0.9064287
si,0.9098284
si,0.91061956
si,0.90553313
si,0.90530944
si,0.90300906
si,0.9013341
si,0.8979591
si,0.8975856
si,0.9029947
si,0.9010483
si,0.90189207
si,0.90032524
si,0.9124855
si,0.91015553
si,0.91407365
si,0.9123883
si,0.905412
si,0.9023442
